Site,DateTime,StageHt,Flow,Temp,EC25,Turb,Precip
Tischer2020,06/16/2020 01:05:00,0.183,0.29,12.08,596,,
Tischer2020,06/16/2020 01:20:00,0.183,0.29,12.06,597,,
Tischer2020,06/16/2020 01:35:00,0.183,0.29,12.04,597,,
Tischer2020,06/16/2020 01:50:00,0.183,0.29,12.02,597,,
Tischer2020,06/16/2020 02:05:00,0.183,0.29,12.00,597,,
Tischer2020,06/16/2020 02:20:00,0.183,0.29,11.98,597,,
Tischer2020,06/16/2020 02:35:00,0.183,0.29,11.95,597,,
Tischer2020,06/16/2020 02:50:00,0.183,0.29,11.93,597,,
Tischer2020,06/16/2020 03:05:00,0.183,0.29,11.90,597,,
Tischer2020,06/16/2020 03:20:00,0.183,0.29,11.88,597,,
Tischer2020,06/16/2020 03:35:00,0.183,0.29,11.85,597,,
Tischer2020,06/16/2020 03:50:00,0.183,0.29,11.82,597,,
Tischer2020,06/16/2020 04:05:00,0.183,0.29,11.79,597,,
Tischer2020,06/16/2020 04:20:00,0.183,0.29,11.76,597,,
Tischer2020,06/16/2020 04:35:00,0.183,0.29,11.73,597,,
Tischer2020,06/16/2020 04:50:00,0.183,0.29,11.70,597,,
Tischer2020,06/16/2020 05:05:00,0.183,0.29,11.67,597,,
Tischer2020,06/16/2020 05:20:00,0.183,0.29,11.64,597,,
Tischer2020,06/16/2020 05:35:00,0.183,0.29,11.62,598,,
Tischer2020,06/16/2020 05:50:00,0.183,0.29,11.59,597,,
Tischer2020,06/16/2020 06:05:00,0.183,0.29,11.57,598,,
Tischer2020,06/16/2020 06:20:00,0.183,0.29,11.55,598,,
Tischer2020,06/16/2020 06:35:00,0.183,0.29,11.55,598,,
Tischer2020,06/16/2020 06:50:00,0.183,0.29,11.54,583,,
Tischer2020,06/16/2020 07:05:00,0.183,0.29,11.54,598,,
Tischer2020,06/16/2020 07:20:00,0.183,0.29,11.53,594,,
Tischer2020,06/16/2020 07:35:00,0.183,0.29,11.53,593,,
Tischer2020,06/16/2020 07:50:00,0.183,0.29,11.55,594,,
Tischer2020,06/16/2020 08:05:00,0.183,0.29,11.58,597,,
Tischer2020,06/16/2020 08:20:00,0.183,0.29,11.60,597,,
Tischer2020,06/16/2020 08:35:00,0.183,0.29,11.64,598,,
Tischer2020,06/16/2020 08:50:00,0.183,0.29,11.69,599,,
Tischer2020,06/16/2020 09:05:00,0.183,0.29,11.75,599,,
Tischer2020,06/16/2020 09:20:00,0.183,0.29,11.81,599,,
Tischer2020,06/16/2020 09:35:00,0.183,0.29,11.87,599,,
Tischer2020,06/16/2020 09:50:00,0.183,0.29,11.94,599,,
Tischer2020,06/16/2020 10:05:00,0.183,0.29,12.03,579,,
Tischer2020,06/16/2020 10:20:00,0.183,0.29,12.13,578,,
Tischer2020,06/16/2020 10:35:00,0.183,0.29,12.23,577,,
Tischer2020,06/16/2020 10:50:00,0.183,0.29,12.32,575,,
Tischer2020,06/16/2020 11:05:00,0.183,0.29,12.42,574,,
Tischer2020,06/16/2020 11:20:00,0.183,0.29,12.48,573,,
Tischer2020,06/16/2020 11:35:00,0.183,0.29,12.63,571,,
Tischer2020,06/16/2020 11:50:00,0.183,0.29,12.77,569,,
Tischer2020,06/16/2020 12:05:00,0.183,0.29,12.90,568,,
Tischer2020,06/16/2020 12:20:00,0.183,0.29,13.07,566,,
Tischer2020,06/16/2020 12:35:00,0.183,0.29,13.23,565,,
Tischer2020,06/16/2020 12:50:00,0.183,0.29,13.36,563,,
Tischer2020,06/16/2020 13:05:00,0.183,0.29,13.48,584,,
Tischer2020,06/16/2020 13:20:00,0.183,0.29,13.69,583,,
Tischer2020,06/16/2020 13:35:00,0.183,0.29,13.91,582,,
Tischer2020,06/16/2020 13:50:00,0.183,0.29,14.24,582,,
Tischer2020,06/16/2020 14:05:00,0.183,0.29,14.47,581,,
Tischer2020,06/16/2020 14:20:00,0.183,0.29,14.64,580,,
Tischer2020,06/16/2020 14:35:00,0.183,0.29,14.83,580,,
Tischer2020,06/16/2020 14:50:00,0.183,0.29,15.05,579,,
Tischer2020,06/16/2020 15:05:00,0.183,0.29,15.23,579,,
Tischer2020,06/16/2020 15:20:00,0.183,0.29,15.42,578,,
Tischer2020,06/16/2020 15:35:00,0.183,0.29,15.60,579,,
Tischer2020,06/16/2020 15:50:00,0.183,0.29,15.81,575,,
Tischer2020,06/16/2020 16:05:00,0.183,0.29,16.04,576,,
Tischer2020,06/16/2020 16:20:00,0.183,0.29,16.24,576,,
Tischer2020,06/16/2020 16:35:00,0.183,0.29,16.40,576,,
Tischer2020,06/16/2020 16:50:00,0.183,0.29,16.55,576,,
Tischer2020,06/16/2020 17:05:00,0.183,0.29,16.67,576,,
Tischer2020,06/16/2020 17:20:00,0.183,0.29,16.75,577,,
Tischer2020,06/16/2020 17:35:00,0.183,0.29,16.82,577,,
Tischer2020,06/16/2020 17:50:00,0.183,0.29,16.84,578,,
Tischer2020,06/16/2020 18:05:00,0.183,0.29,16.85,578,,
Tischer2020,06/16/2020 18:20:00,0.183,0.29,16.82,578,,
Tischer2020,06/16/2020 18:35:00,0.183,0.29,16.78,576,,
Tischer2020,06/16/2020 18:50:00,0.183,0.29,16.74,577,,
Tischer2020,06/16/2020 19:05:00,0.183,0.29,16.69,577,,
Tischer2020,06/16/2020 19:20:00,0.183,0.29,16.64,577,,
Tischer2020,06/16/2020 19:35:00,0.183,0.29,16.61,577,,
Tischer2020,06/16/2020 19:50:00,0.183,0.29,16.58,577,,
Tischer2020,06/16/2020 20:05:00,0.183,0.29,16.54,577,,
Tischer2020,06/16/2020 20:20:00,0.183,0.29,16.48,579,,
Tischer2020,06/16/2020 20:35:00,0.183,0.29,16.42,578,,
Tischer2020,06/16/2020 20:50:00,0.183,0.29,16.35,579,,
Tischer2020,06/16/2020 21:05:00,0.183,0.29,16.29,579,,
Tischer2020,06/16/2020 21:20:00,0.183,0.29,16.22,582,,
Tischer2020,06/16/2020 21:35:00,0.183,0.29,16.15,582,,
Tischer2020,06/16/2020 21:50:00,0.183,0.29,16.07,583,,
Tischer2020,06/16/2020 22:05:00,0.183,0.29,16.00,584,,
Tischer2020,06/16/2020 22:20:00,0.183,0.29,15.92,584,,
Tischer2020,06/16/2020 22:35:00,0.183,0.29,15.84,585,,
Tischer2020,06/16/2020 22:50:00,0.183,0.29,15.76,585,,
Tischer2020,06/16/2020 23:05:00,0.183,0.29,15.68,585,,
Tischer2020,06/16/2020 23:20:00,0.183,0.29,15.59,585,,
Tischer2020,06/16/2020 23:35:00,0.183,0.29,15.51,585,,
Tischer2020,06/16/2020 23:50:00,0.183,0.29,15.44,586,,
Tischer2020,06/17/2020 00:05:00,0.183,0.29,15.36,586,,
Tischer2020,06/17/2020 00:20:00,0.183,0.29,15.29,586,,
Tischer2020,06/17/2020 00:35:00,0.183,0.29,15.22,586,,
Tischer2020,06/17/2020 00:50:00,0.183,0.29,15.15,589,,
Tischer2020,06/17/2020 01:05:00,0.183,0.29,15.09,589,,
Tischer2020,06/17/2020 01:20:00,0.183,0.29,15.02,590,,
Tischer2020,06/17/2020 01:35:00,0.183,0.29,14.96,590,,
Tischer2020,06/17/2020 01:50:00,0.183,0.29,14.91,590,,
Tischer2020,06/17/2020 02:05:00,0.183,0.29,14.85,590,,
Tischer2020,06/17/2020 02:20:00,0.183,0.29,14.79,591,,
Tischer2020,06/17/2020 02:35:00,0.183,0.29,14.74,591,,
Tischer2020,06/17/2020 02:50:00,0.183,0.29,14.69,591,,
Tischer2020,06/17/2020 03:05:00,0.183,0.29,14.64,591,,
Tischer2020,06/17/2020 03:20:00,0.183,0.29,14.59,592,,
Tischer2020,06/17/2020 03:35:00,0.183,0.29,14.54,592,,
Tischer2020,06/17/2020 03:50:00,0.183,0.29,14.48,592,,
Tischer2020,06/17/2020 04:05:00,0.183,0.29,14.43,593,,
Tischer2020,06/17/2020 04:20:00,0.183,0.29,14.37,593,,
Tischer2020,06/17/2020 04:35:00,0.183,0.29,14.31,593,,
Tischer2020,06/17/2020 04:50:00,0.183,0.29,14.26,593,,
Tischer2020,06/17/2020 05:05:00,0.183,0.29,14.20,593,,
Tischer2020,06/17/2020 05:20:00,0.183,0.29,14.14,593,,
Tischer2020,06/17/2020 05:35:00,0.183,0.29,14.08,593,,
Tischer2020,06/17/2020 05:50:00,0.183,0.29,14.02,595,,
Tischer2020,06/17/2020 06:05:00,0.183,0.29,13.97,598,,
Tischer2020,06/17/2020 06:20:00,0.183,0.29,13.91,597,,
Tischer2020,06/17/2020 06:35:00,0.183,0.29,13.86,598,,
Tischer2020,06/17/2020 06:50:00,0.183,0.29,13.82,598,,
Tischer2020,06/17/2020 07:05:00,0.183,0.29,13.79,598,,
Tischer2020,06/17/2020 07:20:00,0.183,0.29,13.77,598,,
Tischer2020,06/17/2020 07:35:00,0.183,0.29,13.75,598,,
Tischer2020,06/17/2020 07:50:00,0.183,0.29,13.74,597,,
Tischer2020,06/17/2020 08:05:00,0.183,0.29,13.73,595,,
Tischer2020,06/17/2020 08:20:00,0.183,0.29,13.72,597,,
Tischer2020,06/17/2020 08:35:00,0.183,0.29,13.72,596,,
Tischer2020,06/17/2020 08:50:00,0.183,0.29,13.75,597,,
Tischer2020,06/17/2020 09:05:00,0.183,0.29,13.81,597,,
Tischer2020,06/17/2020 09:20:00,0.183,0.29,13.87,594,,
Tischer2020,06/17/2020 09:35:00,0.183,0.29,13.97,598,,
Tischer2020,06/17/2020 09:50:00,0.183,0.29,14.08,597,,
Tischer2020,06/17/2020 10:05:00,0.183,0.29,14.22,597,,
Tischer2020,06/17/2020 10:20:00,0.183,0.29,14.35,597,,
Tischer2020,06/17/2020 10:35:00,0.183,0.29,14.49,597,,
Tischer2020,06/17/2020 10:50:00,0.183,0.29,14.65,596,,
Tischer2020,06/17/2020 11:05:00,0.183,0.29,14.81,596,,
Tischer2020,06/17/2020 11:20:00,0.183,0.29,14.97,595,,
Tischer2020,06/17/2020 11:35:00,0.183,0.29,15.15,595,,
Tischer2020,06/17/2020 11:50:00,0.183,0.29,15.32,594,,
Tischer2020,06/17/2020 12:05:00,0.183,0.29,15.51,594,,
Tischer2020,06/17/2020 12:20:00,0.183,0.29,15.73,593,,
Tischer2020,06/17/2020 12:35:00,0.183,0.29,15.95,593,,
Tischer2020,06/17/2020 12:50:00,0.183,0.29,16.14,593,,
Tischer2020,06/17/2020 13:05:00,0.183,0.29,16.33,592,,
Tischer2020,06/17/2020 13:20:00,0.183,0.29,16.52,592,,
Tischer2020,06/17/2020 13:35:00,0.183,0.29,16.70,592,,
Tischer2020,06/17/2020 13:50:00,0.183,0.29,16.89,592,,
Tischer2020,06/17/2020 14:05:00,0.183,0.29,17.07,591,,
Tischer2020,06/17/2020 14:20:00,0.183,0.29,17.26,592,,
Tischer2020,06/17/2020 14:35:00,0.183,0.29,17.43,591,,
Tischer2020,06/17/2020 14:50:00,0.183,0.29,17.57,591,,
Tischer2020,06/17/2020 15:05:00,0.183,0.29,17.70,590,,
Tischer2020,06/17/2020 15:20:00,0.183,0.29,17.84,591,,
Tischer2020,06/17/2020 15:35:00,0.183,0.29,17.99,591,,
Tischer2020,06/17/2020 15:50:00,0.183,0.29,18.12,591,,
Tischer2020,06/17/2020 16:05:00,0.183,0.29,18.24,591,,
Tischer2020,06/17/2020 16:20:00,0.183,0.29,18.35,591,,
Tischer2020,06/17/2020 16:35:00,0.183,0.29,18.43,592,,
Tischer2020,06/17/2020 16:50:00,0.183,0.29,18.49,591,,
Tischer2020,06/17/2020 17:05:00,0.183,0.29,18.53,592,,
Tischer2020,06/17/2020 17:20:00,0.183,0.29,18.54,592,,
Tischer2020,06/17/2020 17:35:00,0.183,0.29,18.53,593,,
Tischer2020,06/17/2020 17:50:00,0.183,0.29,18.50,593,,
Tischer2020,06/17/2020 18:05:00,0.183,0.29,18.44,592,,
Tischer2020,06/17/2020 18:20:00,0.183,0.29,18.40,592,,
Tischer2020,06/17/2020 18:35:00,0.183,0.29,18.31,592,,
Tischer2020,06/17/2020 18:50:00,0.183,0.29,18.23,592,,
Tischer2020,06/17/2020 19:05:00,0.183,0.29,18.14,592,,
Tischer2020,06/17/2020 19:20:00,0.183,0.29,18.07,592,,
Tischer2020,06/17/2020 19:35:00,0.183,0.29,17.99,592,,
Tischer2020,06/17/2020 19:50:00,0.183,0.29,17.93,592,,
Tischer2020,06/17/2020 20:05:00,0.183,0.29,17.86,593,,
Tischer2020,06/17/2020 20:20:00,0.183,0.29,17.78,596,,
Tischer2020,06/17/2020 20:35:00,0.183,0.29,17.71,596,,
Tischer2020,06/17/2020 20:50:00,0.183,0.29,17.62,595,,
Tischer2020,06/17/2020 21:05:00,0.183,0.29,17.54,596,,
Tischer2020,06/17/2020 21:20:00,0.183,0.29,17.45,597,,
Tischer2020,06/17/2020 21:35:00,0.183,0.29,17.36,598,,
Tischer2020,06/17/2020 21:50:00,0.183,0.29,17.26,598,,
Tischer2020,06/17/2020 22:05:00,0.183,0.29,17.16,598,,
Tischer2020,06/17/2020 22:20:00,0.183,0.29,17.05,599,,
Tischer2020,06/17/2020 22:35:00,0.183,0.29,16.95,599,,
Tischer2020,06/17/2020 22:50:00,0.183,0.29,16.85,599,,
Tischer2020,06/17/2020 23:05:00,0.183,0.29,16.74,599,,
Tischer2020,06/17/2020 23:20:00,0.183,0.29,16.63,599,,
Tischer2020,06/17/2020 23:35:00,0.183,0.29,16.53,600,,
Tischer2020,06/17/2020 23:50:00,0.183,0.29,16.43,600,,
Tischer2020,06/18/2020 00:05:00,0.183,0.29,16.33,600,,
Tischer2020,06/18/2020 00:20:00,0.183,0.29,16.23,601,,
Tischer2020,06/18/2020 00:35:00,0.183,0.29,16.13,601,,
Tischer2020,06/18/2020 00:50:00,0.183,0.29,16.04,601,,
Tischer2020,06/18/2020 01:05:00,0.183,0.29,15.96,601,,
Tischer2020,06/18/2020 01:20:00,0.183,0.29,15.88,601,,
Tischer2020,06/18/2020 01:35:00,0.183,0.29,15.80,601,,
Tischer2020,06/18/2020 01:50:00,0.183,0.29,15.73,601,,
Tischer2020,06/18/2020 02:05:00,0.183,0.29,15.65,601,,
Tischer2020,06/18/2020 02:20:00,0.183,0.29,15.58,601,,
Tischer2020,06/18/2020 02:35:00,0.183,0.29,15.51,602,,
Tischer2020,06/18/2020 02:50:00,0.183,0.29,15.44,602,,
Tischer2020,06/18/2020 03:05:00,0.183,0.29,15.37,602,,
Tischer2020,06/18/2020 03:20:00,0.183,0.29,15.30,602,,
Tischer2020,06/18/2020 03:35:00,0.183,0.29,15.25,603,,
Tischer2020,06/18/2020 03:50:00,0.183,0.29,15.19,604,,
Tischer2020,06/18/2020 04:05:00,0.183,0.29,15.14,605,,
Tischer2020,06/18/2020 04:20:00,0.183,0.29,15.08,606,,
Tischer2020,06/18/2020 04:35:00,0.183,0.29,15.03,606,,
Tischer2020,06/18/2020 04:50:00,0.183,0.29,14.98,607,,
Tischer2020,06/18/2020 05:05:00,0.183,0.29,14.93,607,,
Tischer2020,06/18/2020 05:20:00,0.183,0.29,14.87,607,,
Tischer2020,06/18/2020 05:35:00,0.183,0.29,14.83,606,,
Tischer2020,06/18/2020 05:50:00,0.183,0.29,14.77,606,,
Tischer2020,06/18/2020 06:05:00,0.183,0.29,14.73,606,,
Tischer2020,06/18/2020 06:20:00,0.183,0.29,14.69,606,,
Tischer2020,06/18/2020 06:35:00,0.183,0.29,14.64,607,,
Tischer2020,06/18/2020 06:50:00,0.183,0.29,14.61,607,,
Tischer2020,06/18/2020 07:05:00,0.183,0.29,14.59,607,,
Tischer2020,06/18/2020 07:20:00,0.183,0.29,14.57,607,,
Tischer2020,06/18/2020 07:35:00,0.183,0.29,14.55,607,,
Tischer2020,06/18/2020 07:50:00,0.183,0.29,14.55,606,,
Tischer2020,06/18/2020 08:05:00,0.183,0.29,14.55,606,,
Tischer2020,06/18/2020 08:20:00,0.183,0.29,14.54,606,,
Tischer2020,06/18/2020 08:35:00,0.183,0.29,14.56,606,,
Tischer2020,06/18/2020 08:50:00,0.183,0.29,14.58,606,,
Tischer2020,06/18/2020 09:05:00,0.183,0.29,14.60,605,,
Tischer2020,06/18/2020 09:20:00,0.183,0.29,14.61,605,,
Tischer2020,06/18/2020 09:35:00,0.183,0.29,14.64,605,,
Tischer2020,06/18/2020 09:50:00,0.183,0.29,14.68,604,,
Tischer2020,06/18/2020 10:05:00,0.183,0.29,14.70,603,,
Tischer2020,06/18/2020 10:20:00,0.183,0.29,14.74,603,,
Tischer2020,06/18/2020 10:35:00,0.183,0.29,14.77,602,,
Tischer2020,06/18/2020 10:50:00,0.183,0.29,14.79,601,,
Tischer2020,06/18/2020 11:05:00,0.183,0.29,14.79,601,,
Tischer2020,06/18/2020 11:20:00,0.183,0.29,14.85,601,,
Tischer2020,06/18/2020 11:35:00,0.183,0.29,14.95,600,,
Tischer2020,06/18/2020 11:50:00,0.183,0.29,15.07,599,,
Tischer2020,06/18/2020 12:05:00,0.183,0.29,15.15,599,,
Tischer2020,06/18/2020 12:20:00,0.183,0.29,15.22,599,,
Tischer2020,06/18/2020 12:35:00,0.183,0.29,15.32,598,,
Tischer2020,06/18/2020 12:50:00,0.183,0.29,15.42,598,,
Tischer2020,06/18/2020 13:05:00,0.183,0.29,15.57,597,,
Tischer2020,06/18/2020 13:20:00,0.183,0.29,15.75,598,,
Tischer2020,06/18/2020 13:35:00,0.183,0.29,15.80,598,,
Tischer2020,06/18/2020 13:50:00,0.183,0.29,15.91,598,,
Tischer2020,06/18/2020 14:05:00,0.183,0.29,16.08,597,,
Tischer2020,06/18/2020 14:20:00,0.183,0.29,16.11,596,,
Tischer2020,06/18/2020 14:35:00,0.183,0.29,16.20,595,,
Tischer2020,06/18/2020 14:50:00,0.183,0.29,16.29,595,,
Tischer2020,06/18/2020 15:05:00,0.183,0.29,16.35,595,,
Tischer2020,06/18/2020 15:20:00,0.183,0.29,16.49,595,,
Tischer2020,06/18/2020 15:35:00,0.183,0.29,16.55,595,,
Tischer2020,06/18/2020 15:50:00,0.183,0.29,16.65,594,,
Tischer2020,06/18/2020 16:05:00,0.183,0.29,16.75,594,,
Tischer2020,06/18/2020 16:20:00,0.183,0.29,16.85,592,,
Tischer2020,06/18/2020 16:35:00,0.183,0.29,16.91,591,,
Tischer2020,06/18/2020 16:50:00,0.183,0.29,16.97,591,,
Tischer2020,06/18/2020 17:05:00,0.183,0.29,16.99,591,,
Tischer2020,06/18/2020 17:20:00,0.183,0.29,17.02,593,,
Tischer2020,06/18/2020 17:35:00,0.183,0.29,17.04,593,,
Tischer2020,06/18/2020 17:50:00,0.183,0.29,16.99,593,,
Tischer2020,06/18/2020 18:05:00,0.183,0.29,16.96,594,,
Tischer2020,06/18/2020 18:20:00,0.183,0.29,16.92,594,,
Tischer2020,06/18/2020 18:35:00,0.183,0.29,16.87,594,,
Tischer2020,06/18/2020 18:50:00,0.183,0.29,16.83,595,,
Tischer2020,06/18/2020 19:05:00,0.183,0.29,16.79,595,,
Tischer2020,06/18/2020 19:20:00,0.183,0.29,16.76,595,,
Tischer2020,06/18/2020 19:35:00,0.183,0.29,16.73,595,,
Tischer2020,06/18/2020 19:50:00,0.183,0.29,16.69,595,,
Tischer2020,06/18/2020 20:05:00,0.183,0.29,16.62,598,,
Tischer2020,06/18/2020 20:20:00,0.183,0.29,16.56,566,,
Tischer2020,06/18/2020 20:35:00,0.061,-0.10,18.04,235,,
Tischer2020,06/18/2020 20:50:00,0.122,0.10,19.13,368,,
Tischer2020,06/18/2020 21:05:00,0.122,0.10,18.42,436,,
Tischer2020,06/18/2020 21:20:00,0.091,-0.00,20.11,254,,
Tischer2020,06/18/2020 21:35:00,0.091,-0.00,18.90,334,,
Tischer2020,06/18/2020 21:50:00,0.091,-0.00,18.88,314,,
Tischer2020,06/18/2020 22:05:00,0.091,-0.00,19.09,295,,
Tischer2020,06/18/2020 22:20:00,0.091,-0.00,18.86,300,,
Tischer2020,06/18/2020 22:35:00,0.091,-0.00,18.72,327,,
Tischer2020,06/18/2020 22:50:00,0.122,0.10,18.50,356,,
Tischer2020,06/18/2020 23:05:00,0.122,0.10,18.33,366,,
Tischer2020,06/18/2020 23:20:00,0.122,0.10,18.21,372,,
Tischer2020,06/18/2020 23:35:00,0.122,0.10,18.10,386,,
Tischer2020,06/18/2020 23:50:00,0.122,0.10,17.97,401,,
Tischer2020,06/19/2020 00:05:00,0.122,0.10,17.84,413,,
Tischer2020,06/19/2020 00:20:00,0.122,0.10,17.71,418,,
Tischer2020,06/19/2020 00:35:00,0.122,0.10,17.59,418,,
Tischer2020,06/19/2020 00:50:00,0.122,0.10,17.50,418,,
Tischer2020,06/19/2020 01:05:00,0.122,0.10,17.41,420,,
Tischer2020,06/19/2020 01:20:00,0.122,0.10,17.34,419,,
Tischer2020,06/19/2020 01:35:00,0.122,0.10,17.27,421,,
Tischer2020,06/19/2020 01:50:00,0.122,0.10,17.22,423,,
Tischer2020,06/19/2020 02:05:00,0.122,0.10,17.17,425,,
Tischer2020,06/19/2020 02:20:00,0.122,0.10,17.15,426,,
Tischer2020,06/19/2020 02:35:00,0.122,0.10,17.10,428,,
Tischer2020,06/19/2020 02:50:00,0.122,0.10,17.06,429,,
Tischer2020,06/19/2020 03:05:00,0.122,0.10,17.03,429,,
Tischer2020,06/19/2020 03:20:00,0.122,0.10,17.00,431,,
Tischer2020,06/19/2020 03:35:00,0.122,0.10,16.96,433,,
Tischer2020,06/19/2020 03:50:00,0.122,0.10,16.91,435,,
Tischer2020,06/19/2020 04:05:00,0.122,0.10,16.87,437,,
Tischer2020,06/19/2020 04:20:00,0.122,0.10,16.82,438,,
Tischer2020,06/19/2020 04:35:00,0.122,0.10,16.77,441,,
Tischer2020,06/19/2020 04:50:00,0.122,0.10,16.72,444,,
Tischer2020,06/19/2020 05:05:00,0.122,0.10,16.66,446,,
Tischer2020,06/19/2020 05:20:00,0.122,0.10,16.61,449,,
Tischer2020,06/19/2020 05:35:00,0.152,0.19,16.55,453,,
Tischer2020,06/19/2020 05:50:00,0.152,0.19,16.49,456,,
Tischer2020,06/19/2020 06:05:00,0.152,0.19,16.44,459,,
Tischer2020,06/19/2020 06:20:00,0.152,0.19,16.38,463,,
Tischer2020,06/19/2020 06:35:00,0.152,0.19,16.29,468,,
Tischer2020,06/19/2020 06:50:00,0.152,0.19,16.22,471,,
Tischer2020,06/19/2020 07:05:00,0.152,0.19,16.17,475,,
Tischer2020,06/19/2020 07:20:00,0.152,0.19,16.09,479,,
Tischer2020,06/19/2020 07:35:00,0.152,0.19,16.03,484,,
Tischer2020,06/19/2020 07:50:00,0.152,0.19,15.97,488,,
Tischer2020,06/19/2020 08:05:00,0.152,0.19,15.91,493,,
Tischer2020,06/19/2020 08:20:00,0.152,0.19,15.87,497,,
Tischer2020,06/19/2020 08:35:00,0.152,0.19,15.84,500,,
Tischer2020,06/19/2020 08:50:00,0.152,0.19,15.81,503,,
Tischer2020,06/19/2020 09:05:00,0.152,0.19,15.79,507,,
Tischer2020,06/19/2020 09:20:00,0.152,0.19,15.78,510,,
Tischer2020,06/19/2020 09:35:00,0.152,0.19,15.77,512,,
Tischer2020,06/19/2020 09:50:00,0.152,0.19,15.77,514,,
Tischer2020,06/19/2020 10:05:00,0.152,0.19,15.80,516,,
Tischer2020,06/19/2020 10:20:00,0.152,0.19,15.84,518,,
Tischer2020,06/19/2020 10:35:00,0.152,0.19,15.86,519,,
Tischer2020,06/19/2020 10:50:00,0.152,0.19,15.90,520,,
Tischer2020,06/19/2020 11:05:00,0.152,0.19,15.95,521,,
Tischer2020,06/19/2020 11:20:00,0.152,0.19,16.01,523,,
Tischer2020,06/19/2020 11:35:00,0.152,0.19,16.10,522,,
Tischer2020,06/19/2020 11:50:00,0.152,0.19,16.21,523,,
Tischer2020,06/19/2020 12:05:00,0.152,0.19,16.34,523,,
Tischer2020,06/19/2020 12:20:00,0.152,0.19,16.43,524,,
Tischer2020,06/19/2020 12:35:00,0.152,0.19,16.57,523,,
Tischer2020,06/19/2020 12:50:00,0.152,0.19,16.65,523,,
Tischer2020,06/19/2020 13:05:00,0.152,0.19,16.75,524,,
Tischer2020,06/19/2020 13:20:00,0.152,0.19,16.95,524,,
Tischer2020,06/19/2020 13:35:00,0.152,0.19,17.08,524,,
Tischer2020,06/19/2020 13:50:00,0.152,0.19,17.14,526,,
Tischer2020,06/19/2020 14:05:00,0.152,0.19,17.25,529,,
Tischer2020,06/19/2020 14:20:00,0.152,0.19,17.37,528,,
Tischer2020,06/19/2020 14:35:00,0.152,0.19,17.57,527,,
Tischer2020,06/19/2020 14:50:00,0.152,0.19,17.60,528,,
Tischer2020,06/19/2020 15:05:00,0.152,0.19,17.69,528,,
Tischer2020,06/19/2020 15:20:00,0.152,0.19,17.80,529,,
Tischer2020,06/19/2020 15:35:00,0.152,0.19,17.94,530,,
Tischer2020,06/19/2020 15:50:00,0.152,0.19,18.02,531,,
Tischer2020,06/19/2020 16:05:00,0.152,0.19,18.14,532,,
Tischer2020,06/19/2020 16:20:00,0.152,0.19,18.20,532,,
Tischer2020,06/19/2020 16:35:00,0.152,0.19,18.26,533,,
Tischer2020,06/19/2020 16:50:00,0.152,0.19,18.24,534,,
Tischer2020,06/19/2020 17:05:00,0.152,0.19,18.26,534,,
Tischer2020,06/19/2020 17:20:00,0.152,0.19,18.29,534,,
Tischer2020,06/19/2020 17:35:00,0.152,0.19,18.25,535,,
Tischer2020,06/19/2020 17:50:00,0.152,0.19,18.19,536,,
Tischer2020,06/19/2020 18:05:00,0.152,0.19,18.20,535,,
Tischer2020,06/19/2020 18:20:00,0.152,0.19,18.12,537,,
Tischer2020,06/19/2020 18:35:00,0.152,0.19,18.07,538,,
Tischer2020,06/19/2020 18:50:00,0.152,0.19,17.96,538,,
Tischer2020,06/19/2020 19:05:00,0.152,0.19,17.89,538,,
Tischer2020,06/19/2020 19:20:00,0.152,0.19,17.83,539,,
Tischer2020,06/19/2020 19:35:00,0.152,0.19,17.82,537,,
Tischer2020,06/19/2020 19:50:00,0.152,0.19,17.74,537,,
Tischer2020,06/19/2020 20:05:00,0.152,0.19,17.66,537,,
Tischer2020,06/19/2020 20:20:00,0.152,0.19,17.59,539,,
Tischer2020,06/19/2020 20:35:00,0.152,0.19,17.52,539,,
Tischer2020,06/19/2020 20:50:00,0.152,0.19,17.44,538,,
Tischer2020,06/19/2020 21:05:00,0.152,0.19,17.36,540,,
Tischer2020,06/19/2020 21:20:00,0.152,0.19,17.29,539,,
Tischer2020,06/19/2020 21:35:00,0.152,0.19,17.20,538,,
Tischer2020,06/19/2020 21:50:00,0.152,0.19,17.12,541,,
Tischer2020,06/19/2020 22:05:00,0.152,0.19,17.02,542,,
Tischer2020,06/19/2020 22:20:00,0.152,0.19,16.94,542,,
Tischer2020,06/19/2020 22:35:00,0.152,0.19,16.85,541,,
Tischer2020,06/19/2020 22:50:00,0.152,0.19,16.75,543,,
Tischer2020,06/19/2020 23:05:00,0.152,0.19,16.64,545,,
Tischer2020,06/19/2020 23:20:00,0.152,0.19,16.55,546,,
Tischer2020,06/19/2020 23:35:00,0.152,0.19,16.46,547,,
Tischer2020,06/19/2020 23:50:00,0.152,0.19,16.34,548,,
Tischer2020,06/20/2020 00:05:00,0.152,0.19,16.26,548,,
Tischer2020,06/20/2020 00:20:00,0.183,0.29,16.16,551,,
Tischer2020,06/20/2020 00:35:00,0.152,0.19,16.10,546,,
Tischer2020,06/20/2020 00:50:00,0.183,0.29,16.02,553,,
Tischer2020,06/20/2020 01:05:00,0.183,0.29,15.95,553,,
Tischer2020,06/20/2020 01:20:00,0.183,0.29,15.83,554,,
Tischer2020,06/20/2020 01:35:00,0.183,0.29,15.79,556,,
